,Unnamed: 0,Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
66,66,-31.663888888888888,-60.69888888888888,106.96775693624828,242.07260972444695
67,67,-31.72222222222221,-64.40388888888889,106.36477534021023,197.2537407731499
68,68,-34.76111111111111,-58.2063888888889,105.29455572198096,921.8379495782503
69,69,-35.11666666666667,-60.51111111111111,106.08830229907312,306.7930266702781
70,70,-34.62222222222222,-58.41583333333333,106.6105604817485,910.8831385012196
71,71,-35.05,-58.75000000000001,104.904721632902,1.0
72,72,-32.86111111111111,-61.150000000000006,104.60639747388143,4880.038005787261
73,73,-31.583333333333336,-60.077777777777776,106.46451411425282,17539.36514726713
74,74,-34.65,-60.46666666666667,105.40981637725929,911.3917492824064
75,75,-31.39444444444445,-64.25888888888889,106.91930570845761,21865.94478472676
76,76,-37.43888888888889,-57.71999999999999,104.4,1.0
77,77,-27.46666666666667,-58.833333333333336,106.06261412909997,384.5685150435755
78,78,-32.608333333333334,-63.576388888888886,106.85012120410808,866.4906444079971
79,79,-32.863888888888894,-68.79166666666666,104.45140484796036,847.2999518012618
80,80,-50.33333333333334,-72.30000000000001,104.4,218.2385196937337
81,81,-26.31111111111112,-59.37777777777777,104.53217889174013,124.49596479001583
82,82,-26.194444444444443,-58.19444444444444,105.81819431401264,1.0
83,83,-24.677777777777774,-65.05,106.71057063245284,203.86249411815623
84,84,-35.67777777777777,-63.74444444444444,106.09485758273678,1.0
85,85,-30.90555555555556,-62.21583333333334,104.41850926511955,2374.480911019481
86,86,-33.46666666666667,-67.5611111111111,104.6432051281793,1.0
87,87,-34.92777777777777,-57.95,105.13266733217712,1.0
88,88,-29.41388888888889,-66.85749999999999,107.84266462052993,819.2163448456419
89,89,-25.14444444444444,-58.26111111111111,107.82163300211664,860.2018220528671
90,90,-28.050000000000004,-65.46666666666667,106.13210931238086,9011.738141990603
91,91,-27.22777777777777,-59.28333333333334,107.07314746805585,842.7532641237462
92,92,-35.46666666666667,-69.59444444444442,105.49050487196888,135.43617253733115
93,93,-32.70000000000001,-62.10000000000001,107.32987616905083,4823.38980748862
94,94,-32.88333333333333,-68.82777777777775,107.26729745167171,807.658716737125
95,95,-34.65,-59.44444444444444,104.90434614159128,1.0
96,96,-34.81666666666668,-58.49444444444445,105.13745772539389,832.1099318656836
97,97,-38.93055555555555,-68.06111111111113,106.07675458621553,10472.241627471434
98,98,-27.49444444444444,-55.14444444444444,107.18923863581782,210.62231827504564
99,99,-31.73333333333333,-60.53333333333333,106.82151816035775,68.87656070890624
100,100,-43.866666666666674,-69.1,104.95158223498046,1.0
101,101,-33.91111111111111,-60.56666666666668,106.59454181873986,1.0
102,102,-46.8111111111111,-67.97777777777777,106.10587901080304,284.76121373901987
103,103,-31.683333333333334,-68.59444444444442,104.91878447215082,860.6321922209459
104,104,-27.377777777777776,-55.91111111111111,106.1669741623267,1.0
105,105,-38.88333333333333,-62.09444444444444,104.84129708902074,16920.569707612205
106,106,-53.79444444444444,-67.7,105.1801712610733,2950.828042395592
107,107,-45.69444444444444,-70.27777777777777,104.4,851.9730812715438
108,108,-34.63333333333334,-58.56666666666668,104.83005359466618,4939.559879382928
109,109,-29.16111111111111,-59.65,104.57138537300368,1.0
110,110,-32.95,-60.67777777777777,106.87514058596622,383.3925461152356
111,111,-24.780555555555555,-65.39500000000001,105.56803973681438,893.5376364950649
112,112,-35.31111111111111,-59.16666666666667,105.76365343074082,4940.426437025452
113,113,-41.13888888888889,-71.2786111111111,104.88941805500869,3845.5699656179513
114,114,-27.266666666666666,-55.53333333333333,104.54749788688152,43.67051804980465
115,115,-30.79444444444444,-60.58333333333334,105.11325260029129,17613.44502241781
116,116,-34.51666666666667,-58.79444444444444,104.4,1.0
117,117,-26.827777777777776,-65.21277777777779,105.45767864194407,9691.4424563241
118,118,-31.61666666666667,-58.51111111111111,104.92210129161998,29859.16201358973
119,119,-24.194444444444443,-65.30000000000001,104.5681520634851,1.0
120,120,-31.63611111111112,-60.72416666666666,107.0359369174917,1947.0889759015863
121,121,-27.79444444444444,-64.25000000000001,106.65888390655444,1.0
122,122,-39.0,-68.41666666666667,106.32852107009082,224.0973708649473
123,123,-37.61111111111112,-70.36111111111109,107.79249126541794,474.73329628707535
124,124,-31.583333333333336,-66.25000000000001,106.59420018779946,846.2563521781478
125,125,-31.73055555555555,-67.98305555555554,107.36917373105727,16864.97279034365
126,126,-33.75000000000001,-61.977777777777774,104.9512162014457,1245.255416423733
127,127,-32.416666666666664,-63.26111111111111,104.91113046011958,392.43482269342616
128,128,-29.52777777777777,-63.70000000000001,104.4,4863.663049176167
129,129,-30.702777777777776,-64.06805555555553,106.78373030790284,19896.366142338025
130,130,-34.69444444444444,-58.55694444444445,106.55439555092384,1.0
131,131,-30.416666666666668,-57.85555555555556,106.71194623496318,35305.12716659159
132,132,-27.433333333333337,-55.56722222222224,107.35494831310604,1.0
133,133,-28.994444444444444,-59.10000000000001,104.4,4882.72152931059
134,134,-31.877777777777776,-59.02777777777777,106.12922437892121,47.94492828906334
135,135,-27.22777777777777,-54.98333333333334,107.55486218424514,1.0
136,136,-34.45555555555556,-58.91694444444445,106.22657232736499,301.6126340038117
137,137,-34.8111111111111,-58.39444444444444,106.76374985516465,906.7936459658472
138,138,-31.663888888888888,-60.69888888888888,104.66511153949435,187.90192433449087
139,139,-38.72222222222223,-62.24944444444445,107.2317129751265,1.0
140,140,-26.83333333333333,-65.17777777777776,107.22501867513711,864.2478250318899
141,141,-34.76111111111111,-58.2063888888889,104.60033937317236,9882.983608082552
142,142,-26.26111111111111,-53.62777777777777,104.75963161712629,191.24993696740668
143,143,-34.64166666666667,-58.40472222222223,105.428059915298,1.0
144,144,-30.850000000000005,-64.51666666666667,106.06087588571467,308.0868871680651
145,145,-45.85277777777779,-67.51305555555555,107.81641474288615,1.0
146,146,-31.372222222222227,-64.25694444444446,107.43047209432304,4907.398612686474
147,147,-38.93333333333334,-69.23333333333333,105.71937563098783,4931.074267392407
148,148,-33.70000000000001,-61.62777777777777,107.11353157646744,853.2893115091957
149,149,-34.833333333333336,-58.51666666666667,105.81409913075774,146.71005559275395
150,150,-31.26111111111111,-61.21666666666668,106.56748171960469,4489.903086712623
151,151,-26.194444444444443,-58.19444444444444,104.76466366457569,821.4355394855927
152,152,-39.05,-67.54444444444442,105.792343148284,4929.421920294152
153,153,-32.92777777777777,-68.83333333333333,107.33463037392167,894.8434640026067
154,154,-34.49444444444445,-58.72777777777778,105.67889378636963,3852.9744060244298
155,155,-34.63333333333334,-58.61111111111112,107.57108008503745,863.3890319099271
156,156,-34.70000000000001,-58.58333333333334,106.39891733622801,240.4441490554979
157,157,-27.611111111111107,-56.69444444444444,105.02824282454485,24637.510072302623
158,158,-30.869444444444447,-60.96472222222222,106.91261281231833,808.4570649364896
159,159,-30.89166666666667,-63.255,106.1711653562532,869.6295900215284
160,160,-29.41388888888889,-66.85749999999999,104.4,1.0
161,161,-32.86111111111111,-68.82777777777775,107.20404037252247,889.2899451831385
162,162,-32.977777777777774,-62.02777777777777,104.80325436269243,837.614767553944
163,163,-38.0,-57.5611111111111,107.25446087762616,1.0
164,164,-28.050000000000004,-58.23333333333333,104.4,1.0
165,165,-32.88333333333333,-68.82777777777775,104.88756790259572,868.9313856968903
166,166,-34.53333333333333,-58.5611111111111,106.17364409530212,3011.0040512065675
167,167,-22.500000000000004,-65.12777777777775,104.8697702883941,564.9974361501384
168,168,-38.93055555555555,-68.06111111111113,105.17614297795116,1.0
169,169,-26.877777777777776,-60.21666666666668,107.61007921736564,1105.6612594599062
170,170,-32.95,-60.67777777777777,104.96388522302138,1.0
171,171,-40.74444444444444,-64.93333333333334,106.12447217217151,306.31795233190644
172,172,-34.43888888888889,-58.56666666666668,107.75052412938344,1.0
173,173,-30.79444444444444,-60.58333333333334,105.48074559206134,1.0
174,174,-32.75000000000001,-60.74444444444444,104.91767407528569,1.0
175,175,-33.31944444444446,-66.3261111111111,104.87359089492872,196.41455717448383
176,176,-30.78611111111111,-64.62972222222223,105.59151687912825,1.0
177,177,-33.31944444444446,-60.24222222222223,105.5832426659274,212.81261778476824
178,178,-24.23333333333333,-64.87777777777777,105.30578137209083,454.41890988695786
179,179,-24.194444444444443,-65.30000000000001,104.52533253130511,396.5420417949233
180,180,-31.72777777777777,-61.58333333333334,104.4,190.61204470186885
181,181,-33.19444444444444,-63.31111111111111,106.95527570422804,5902.207517054563
182,182,-31.63611111111112,-60.72416666666666,107.14372294619335,1.0
183,183,-32.608333333333334,-61.15972222222221,104.96294081606776,442.1752644191759
184,184,-34.597222222222214,-58.76055555555556,105.5928590533699,1.0
185,185,-54.79444444444443,-68.26944444444445,107.33693004801452,1.0
186,186,-31.319444444444443,-62.79805555555554,104.93019807672951,839.7740221101246
187,187,-34.69444444444444,-58.32777777777777,104.88859674844915,832.2704412609132
188,188,-34.57222222222222,-58.49694444444444,104.96461695217961,9722.009579308757
189,189,-34.86111111111111,-58.65611111111112,107.00755329015347,824.4825635853629
190,190,-34.70000000000001,-58.32777777777777,107.71359350351194,24905.081004626383
191,191,-38.91111111111111,-70.06666666666668,105.400395115093,1.0
192,192,-32.49444444444445,-58.23333333333333,106.57568123770662,1.0
193,193,-27.050000000000004,-55.21666666666668,106.39016772303161,1.0
194,194,-30.26111111111111,-57.63333333333334,105.3922395329722,1.0
195,195,-27.377777777777776,-55.91111111111111,104.45604771588931,808.6065031457831
196,196,-31.53333333333333,-68.54444444444442,104.91912093205335,908.3384584873068
197,197,-27.0,-54.46666666666667,105.46902282805216,1.0
198,198,-27.500000000000004,-58.56666666666668,104.56794721842984,19831.49549136456
199,199,-34.58055555555556,-58.4675,106.93772483130554,5979.4604093599655
200,200,-34.65,-58.61722222222222,107.25274509143735,69.25181349169434
201,201,-34.56666666666668,-58.5611111111111,107.01558182480373,1.0
202,202,-27.911111111111108,-55.75000000000001,106.97933077158022,1.0
203,203,-24.416666666666668,-64.04444444444444,106.73746823717048,1.0
204,204,-35.72777777777778,-65.30000000000001,104.59498618921266,1.0
205,205,-34.67777777777777,-58.39444444444444,107.00054440156835,503.6255122652343
206,206,-34.35,-58.81666666666668,107.29245664318029,2.8024437931193003
207,207,-28.52777777777777,-59.03333333333334,105.53214289093843,154.16011369759804
208,208,-34.866666666666674,-57.88333333333333,107.81691246881418,39917.98053201664
209,209,-35.11666666666667,-60.51111111111111,106.79268227606258,1455.637895207293
210,210,-34.66944444444445,-58.48,106.89426294297321,19874.294516970844
211,211,-31.31666666666667,-64.22777777777777,105.81126958373898,1.0
212,212,-23.73333333333333,-64.59444444444442,105.96331313261418,189.65856796093487
213,213,-32.233333333333334,-58.14444444444444,106.73999751693759,821.4783559583797
214,214,-27.46666666666667,-58.833333333333336,107.57650418744275,1.0
215,215,-30.433333333333337,-64.36111111111109,105.7437548500111,1.0
216,216,-26.416666666666668,-54.62777777777777,105.85597816910156,1196.205783353025
217,217,-35.416666666666664,-64.30000000000001,106.0135807517419,904.7502211766932
218,218,-34.833333333333336,-58.400000000000006,104.59849817471559,232.4699716033793
219,219,-26.194444444444443,-58.19444444444444,104.87971616283812,409.47640010403313
220,220,-32.72777777777778,-68.59444444444442,105.35530558876846,243.54111806299807
221,221,-35.67777777777777,-63.74444444444444,104.83496462915355,1.0
222,222,-34.67777777777777,-58.67777777777777,107.68708288591573,120.48341110986756
223,223,-34.58333333333334,-60.977777777777774,106.71679084884437,1.0
224,224,-26.383333333333333,-65.43333333333335,104.931937357832,1.0
225,225,-25.222222222222225,-58.12083333333334,106.65282101699341,23889.28879003227
226,226,-33.03333333333334,-59.02777777777777,106.17854590756198,864.150854013369
227,227,-27.611111111111107,-55.32777777777777,104.779078591144,2164.544964483461
228,228,-31.911111111111108,-64.98333333333335,104.5348830820691,93.79645070664796
229,229,-32.977777777777774,-62.02777777777777,106.15715567948627,205.9401788257486
230,230,-38.0,-57.5611111111111,104.46959922214413,1.0
231,231,-38.0,-57.5611111111111,107.5036721359474,1.0
232,232,-38.93055555555555,-68.06111111111113,106.40120363482492,1.0
233,233,-34.63333333333334,-58.69444444444444,107.62276162223763,4274.263957155375
234,234,-32.03333333333334,-63.56666666666668,107.29253246589475,1368.8057556754552
235,235,-31.73333333333333,-60.53333333333333,105.57327119074091,814.0173228927739
236,236,-39.51666666666667,-69.25000000000001,107.02180704255193,379.82986895125725
237,237,-25.72777777777777,-59.10000000000001,105.41644724247598,14874.051527620197
238,238,-22.077777777777776,-63.72777777777778,107.34593272737364,1.0
239,239,-26.01666666666667,-54.65,106.14878397343216,48.29319089334474
240,240,-42.766666666666666,-65.05,107.51092601804706,142.02859747885137
241,241,-31.51944444444444,-60.725,105.07070369172895,3837.312395411908
242,242,-27.46111111111111,-58.98333333333334,105.4937997828254,40938.8897815676
243,243,-32.95,-60.67777777777777,107.22832911428955,1.0
244,244,-24.994444444444444,-65.59444444444442,104.947917030942,9682.732780211798
245,245,-34.31111111111111,-60.26111111111111,106.93890695330134,4948.394280194892
246,246,-32.75000000000001,-60.74444444444444,106.00184402028012,1.0
247,247,-33.31944444444446,-66.3261111111111,104.93047748135274,215.0891850857656
248,248,-26.827777777777776,-65.21277777777779,106.09732355969685,230.38368408893623
249,249,-37.833333333333336,-57.51111111111111,105.79258503197767,32668.7250365345
250,250,-30.95,-59.8111111111111,106.93331102122909,1.0
251,251,-36.62777777777777,-64.29027777777777,107.7854611227901,4444.199928232304
252,252,-28.263888888888893,-58.11888888888888,104.93403338510588,118.73969166116431
253,253,-27.79444444444444,-64.25000000000001,106.37189548247325,2311.912117082485
254,254,-41.61111111111112,-65.37777777777777,104.71303437318745,254.4072476349321
255,255,-31.46111111111111,-69.41666666666667,104.6062838606554,844.0710295651445
256,256,-35.977777777777774,-62.70000000000001,107.5695138155984,5110.40071453011
257,257,-34.74444444444444,-58.400000000000006,106.20579611014077,4841.377846244839
258,258,-40.8111111111111,-63.0,104.80104957147991,8354.289713049538
259,259,-31.411111111111108,-64.51666666666667,104.62722515897048,1.0
260,260,-32.416666666666664,-63.26111111111111,106.91555182998098,1622.907413766535
261,261,-33.677777777777784,-65.46638888888887,104.82720495097523,1.0
262,262,-32.10277777777778,-64.75388888888891,107.60373052893375,244.4344983188446
263,263,-32.34166666666668,-65.01416666666667,106.7902929929127,815.6041473495399
264,264,-34.60555555555556,-58.430833333333325,106.63083057574167,220.12839605338456
265,265,-27.95,-58.8111111111111,104.62075131056302,516.9403803199169
266,266,-31.0,-57.88333333333333,106.12309168238627,44910.23397908165
267,267,-30.95,-58.766666666666666,106.69265056449277,1.0
268,268,-31.427777777777784,-62.08694444444444,105.9393847476202,1321.4779096946793
269,269,-31.877777777777776,-59.02777777777777,105.55295937424144,210.16133793454804
270,270,-39.21666666666668,-70.9611111111111,106.727747229346,1.0
271,271,-34.67777777777777,-58.39444444444444,106.0645989869157,1.0
272,272,-38.72222222222223,-62.24944444444445,105.71978376655532,19878.45300177297
273,273,-34.5611111111111,-58.69444444444444,106.55055260401659,9738.537339295546
274,274,-34.63333333333334,-62.49444444444445,107.3416734881562,10104.209358120585
275,275,-31.31666666666667,-64.22777777777777,107.59386501852443,40908.76004359625
276,276,-38.8111111111111,-68.14444444444443,107.78605461377403,1.0
277,277,-31.350000000000005,-66.6111111111111,106.40861348024215,150.1659365449191
278,278,-34.72777777777778,-58.49444444444445,105.80783828591665,1163.3871667770868
279,279,-45.85277777777779,-67.51305555555555,107.00853895203407,397.5773437202138
280,280,-31.411111111111108,-58.02777777777777,104.4,250.55017696945936
281,281,-36.672222222222224,-56.68055555555556,104.56388511488743,153.67427223620186
282,282,-42.05,-71.17777777777776,105.81979604535603,858.8162152935834
283,283,-42.92777777777777,-71.32777777777777,105.18210365057355,841.4259052144872
284,284,-27.49444444444444,-55.833333333333336,104.4,1.0
285,285,-35.766666666666666,-58.51111111111111,104.4,373.0059345737183
286,286,-39.05,-67.54444444444442,105.37781125768589,820.2735384208286
287,287,-34.62777777777777,-58.95,105.3632409057296,836.3519252625152
288,288,-28.077777777777776,-56.03333333333334,107.01274743958311,1.0
289,289,-29.14444444444444,-59.26111111111111,106.08013777516304,2791.691280390947
290,290,-34.70000000000001,-58.53333333333333,107.17706814635328,1.0
291,291,-23.24444444444444,-64.27638888888889,105.3800958426306,149.26739976124168
292,292,-31.34444444444444,-64.33333333333334,105.38317295691843,3819.803037497258
293,293,-32.613888888888894,-63.40916666666666,104.4,830.2380688228036
294,294,-29.41388888888889,-66.85749999999999,105.70574834626593,22.849142078829917
295,295,-33.150000000000006,-62.85583333333332,107.57360055182689,1816.5132932585236
296,296,-34.72777777777778,-58.400000000000006,105.18772535576875,833.5828220193127
297,297,-35.19444444444444,-59.10000000000001,106.95204420660124,4120.900336915292
298,298,-31.65,-63.37777777777777,106.05798571350984,2386.286582562754
299,299,-32.46666666666667,-60.88333333333333,106.34223386398955,874.4281063979306
300,300,-35.077777777777776,-57.53333333333333,106.77185091666595,406.4893801916125
301,301,-32.27777777777777,-61.92777777777777,105.81459510950059,1.0
302,302,-38.0,-57.5611111111111,106.20420382983096,23.072431387613623
303,303,-34.81666666666668,-58.49444444444445,106.12079298457603,252.23894421154395
304,304,-38.93055555555555,-68.06111111111113,107.42166481668336,864.0930641396209
305,305,-27.0,-54.833333333333336,104.73718696685073,458.4936888631343
306,306,-31.73333333333333,-60.53333333333333,104.8519802739098,58.2199620268793
307,307,-31.683333333333334,-68.59444444444442,105.78189052862712,1.0
308,308,-25.611111111111107,-54.56666666666668,105.56828367673141,422.9105397292492
309,309,-27.64444444444444,-62.41666666666666,105.44176670191231,54.8709407609409
310,310,-32.95,-60.67777777777777,106.10326050673658,2378.82404932403
311,311,-31.31666666666667,-64.30833333333335,105.72661401171125,1.0
312,312,-24.780555555555555,-65.39500000000001,105.46072440840463,850.2556727860605
313,313,-41.13888888888889,-71.2786111111111,106.07138593982901,17957.054592997196
314,314,-30.91666666666667,-64.51472222222223,105.57207603062047,1.0
315,315,-28.83333333333333,-65.53055555555555,104.88150732539567,372.8219005708246
316,316,-30.383333333333333,-58.75000000000001,104.4,1.0
317,317,-31.53333333333333,-68.54444444444442,104.72597727227271,889.3197043344547
318,318,-33.67777777777777,-59.69444444444444,104.4,817.4622664770195
319,319,-24.194444444444443,-65.30000000000001,107.8024618606198,226.9708503951358
320,320,-31.63611111111112,-60.72416666666666,106.67605829024868,539.326697106387
321,321,-27.79444444444444,-64.25000000000001,106.40537490480563,9852.659100900994
322,322,-30.64444444444444,-65.38333333333335,107.54352911958179,1.0
323,323,-34.44444444444444,-58.61111111111112,105.14280424026354,1.0
324,324,-26.22777777777777,-65.28333333333333,104.46883547718566,8163.613371396291
325,325,-38.39444444444444,-60.28333333333334,106.17832801473313,842.8827983214629
326,326,-37.25555555555556,-56.97666666666666,105.14111003084966,9821.87891396679
327,327,-34.70000000000001,-58.32777777777777,104.9375579686478,861.8421465494297
328,328,-28.46666666666667,-65.78444444444443,104.97308585848842,4865.629082693308
329,329,-29.14444444444444,-59.26111111111111,106.9399460303164,277.39156470735185
330,330,-27.377777777777776,-55.91111111111111,104.78546210919684,2919.518649232612
331,331,-26.8,-55.02777777777777,107.37645623753465,11958.596949751414
332,332,-30.077777777777776,-58.766666666666666,107.59096383364798,838.107502707308
333,333,-29.911111111111108,-59.833333333333336,106.00981248134184,1.0
334,334,-32.18888888888889,-64.25499999999998,107.73404821605092,32.843285081665826
335,335,-32.68055555555556,-64.71416666666667,106.95912120069627,1.0
336,336,-31.677777777777774,-64.43333333333335,104.96493565472281,4.123949580399404
337,337,-29.111111111111107,-56.53333333333333,107.16058495372243,82.08349835845944
338,338,-31.28333333333334,-61.40833333333334,105.51511711361202,821.8627260612411
339,339,-34.58055555555556,-58.4675,106.99904227228407,853.2808646137687
340,340,-34.608333333333334,-58.40583333333333,105.62919965382089,269.84233179592127
341,341,-31.31666666666667,-64.22777777777777,104.70970803039299,879.5081752100072
342,342,-33.261111111111106,-61.37777777777777,107.67911764634208,1.0
343,343,-27.46666666666667,-58.833333333333336,107.8992177059678,1.0
344,344,-36.61111111111112,-61.75000000000001,105.60642445456187,1.0
345,345,-26.416666666666668,-54.62777777777777,105.5195957427026,497.4854996293541
346,346,-34.833333333333336,-58.51666666666667,107.84236895273396,1.0
347,347,-26.194444444444443,-58.19444444444444,107.81939352132184,51.80590125726518
348,348,-34.977777777777774,-67.7,105.77669952091435,216.53909851453227
349,349,-26.65555555555555,-58.63055555555555,105.58697350676145,4872.525757143409
350,350,-35.03333333333334,-63.02777777777777,107.01834026900887,1.0
351,351,-34.766666666666666,-58.65,105.7651542288336,911.978305040226
352,352,-33.02777777777777,-58.51666666666667,106.1299253349076,1154.1381716770657
353,353,-34.58333333333334,-60.977777777777774,104.77038045385545,4407.500299622418
354,354,-30.76111111111111,-59.65,104.4,16816.220060873326
355,355,-34.92777777777777,-57.95,104.81630355653644,1.0
356,356,-27.22777777777777,-59.28333333333334,107.35325396084427,1.0
357,357,-32.88333333333333,-68.82777777777775,105.2119635000937,9798.533591517806
358,358,-33.20277777777779,-62.61111111111112,105.34706963169614,346.007023094588
359,359,-34.65,-58.61722222222222,105.39834266528531,830.9052153898057
360,360,-38.93055555555555,-68.06111111111113,104.81031848110148,1031.5627177505085
361,361,-27.49444444444444,-55.14444444444444,104.58492846422683,1393.5363689087303
362,362,-33.53333333333333,-60.8111111111111,105.46547372787266,16326.07066451023
363,363,-37.094444444444456,-56.86722222222223,106.86200561104194,45731.7771394742
364,364,-38.92777777777777,-69.15000000000002,107.14647862269666,1939.7280091970483
365,365,-42.766666666666666,-65.05,107.18948363543166,56.95901962296111
366,366,-38.88333333333333,-62.09444444444444,104.58774579150152,9740.128000590974
367,367,-34.72777777777778,-58.27777777777777,106.66169230068843,1.0
368,368,-33.11666666666667,-64.33333333333334,106.40224142322357,1.0
369,369,-27.46111111111111,-58.98333333333334,107.80713275337122,9856.87879171306
370,370,-29.500000000000004,-59.766666666666666,106.84310598542383,16.342412745748675
371,371,-32.95,-60.67777777777777,104.87642360488559,1.0
372,372,-24.780555555555555,-65.39500000000001,105.4643432238566,1.0
373,373,-36.26111111111111,-61.10000000000001,104.4,7903.151067994874
374,374,-33.31944444444446,-66.3261111111111,107.17834457618575,430.6898187948253
375,375,-40.16666666666667,-71.36111111111109,104.99151693367418,1308.7309364572732
376,376,-27.994444444444447,-57.50138888888889,104.60150854184377,1.0
377,377,-34.611111111111114,-68.33333333333334,107.8136839453391,2968.0854697410828
378,378,-31.76666666666667,-61.32777777777777,105.18612894472969,2979.7522311981206
379,379,-37.833333333333336,-57.51111111111111,104.48451818128663,90.17623800006396
380,380,-31.63611111111112,-60.72416666666666,105.14652932141567,232.21740330473645
381,381,-26.683333333333334,-66.04444444444444,105.4557005623373,1.0
382,382,-36.62777777777777,-64.29027777777777,107.13935560923787,31803.04445738017
383,383,-27.79444444444444,-64.25000000000001,107.76328154027455,908.36752229877
