,Unnamed: 0.1,Unnamed: 0,Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
289,289,289,39.45089470914606,-6.6796875,107.24702254911465,[242.9545235]
290,290,290,43.00863399423693,-6.1200000000000045,107.60056017218572,[24646.71332653]
291,291,291,43.00863399423693,-4.680000000000007,106.7098344068296,[915.74885843]
292,292,292,37.54432510382694,-4.921875,107.11216805633096,[99777.46446272]
293,293,293,41.41118863809925,1.40625,107.15770646998624,[3844.71145952]
294,294,294,42.60980697763761,-3.928571428571445,104.42512255833054,[3882.87313891]
295,295,295,40.228184728061095,-3.8671875,107.79110584824063,[11824.87800723]
296,296,296,37.921650784291785,-3.8671875,105.03441696248048,[4866.09060011]
297,297,297,42.2103698396502,-7.440944881889777,104.42356083457264,[3969.8232173]
298,298,298,39.45089470914606,-0.3515625,107.55751328111522,[9821.84931241]
299,299,299,43.00863399423693,-1.8000000000000114,105.44368829274693,[69751.95924903]
300,300,300,43.00863399423693,-3.240000000000009,105.4041671241433,[99925.37296881]
301,301,301,40.228184728061095,-3.8671875,104.8520161113878,[1979.42105864]
302,302,302,40.228184728061095,-3.164062500000057,105.18219650535298,[9872.69459336]
303,303,303,39.065494664452594,-3.515625000000057,107.15143775978387,[7800.90170469]
304,304,304,38.3009224658677,-1.4062500000000568,106.72160865515929,[4880.37625446]
305,305,305,36.42357364233115,-5.273437500000057,104.95744974778368,[3886.19935306]
306,306,306,40.228184728061095,-3.8671875,105.50696871503968,[99880.72884438]
307,307,307,41.81031489577859,-2.4609375,104.57211683243696,[29808.55255863]
308,308,308,37.921650784291785,-1.0546875000000568,105.4380315963719,[69754.01514214]
309,309,309,41.81031489577859,1.0546875,107.73328660889274,[59969.28572349]
310,310,310,41.01449966573052,-5.9765625,106.53197592258334,[3969.6892121]
311,311,311,43.00863399423693,-2.519999999999982,106.5821305812113,[3784.92610237]
312,312,312,43.00863399423693,-6.1200000000000045,106.93981944253166,[9771.16391773]
313,313,313,36.79533013738011,-2.812500000000057,104.53574819413328,[0.]
314,314,314,37.54432510382694,-2.812500000000057,106.13839124524904,[3873.60417315]
315,315,315,38.68218745348943,-0.3515625,104.98607205536376,[19734.81728842]
316,316,316,41.01449966573052,0.3515625,105.85054874310808,[36911.51862657]
317,317,317,42.2103698396502,0.3543307086614173,106.56497971439371,[3824.44448431]
318,318,318,42.60980697763761,-2.5,104.87605221322268,[19723.90575382]
319,319,319,42.2103698396502,-2.4803149606299257,105.97458829022123,[39780.28463321]
320,320,320,40.228184728061095,-0.3515625,104.61584587037036,[5840.57055293]
321,321,321,38.3009224658677,-3.515625000000057,104.4,[39905.64280874]
322,322,322,38.68218745348943,0.3515625,106.1532685987395,[857.51392488]
323,323,323,41.81031489577859,1.7578124999999998,107.29680956284744,[3865.75085114]
324,324,324,36.79533013738011,-2.812500000000057,106.10728130276934,[0.]
325,325,325,38.3009224658677,-0.703125,107.74351159944172,[9864.7730031]
326,326,326,39.83843997699909,2.8125,106.77918931556285,[554.5298221]
327,327,327,39.45089470914606,-1.0546875000000568,106.13909438574,[0.]
328,328,328,41.01449966573052,1.0546875,105.87156401868812,[0.]
329,329,329,42.2103698396502,-3.18897637795277,106.63505743348011,[5828.14489377]
330,330,330,41.41118863809925,1.40625,105.78963354457493,[222.64675919]
331,331,331,37.921650784291785,-6.6796875,104.4,[7946.39141091]
332,332,332,43.00863399423693,-7.560000000000002,107.14522846706144,[99892.54047188]
333,333,333,42.60980697763761,-6.785714285714278,106.60938811415453,[3906.91519924]
334,334,334,43.00863399423693,-3.960000000000037,105.2229972907042,[9908.4397744]
335,335,335,43.00863399423693,-3.960000000000037,104.4,[5809.76143945]
336,336,336,37.54432510382694,-1.4062500000000568,107.76881676343028,[3938.60262081]
337,337,337,38.68218745348943,-0.3515625,106.1901733333696,[4805.56235428]
338,338,338,40.62018519067267,0.703125,106.6561795299259,[1937.09684728]
339,339,339,42.60980697763761,-8.928571428571445,104.78984401614588,[19790.61422891]
340,340,340,40.62018519067267,-3.515625000000057,107.19521910808903,[9876.03207699]
341,341,341,40.62018519067267,0.703125,106.15082025787488,[842.48360584]
342,342,342,42.2103698396502,0.3543307086614173,107.66610642604748,[3801.23740496]
343,343,343,41.01449966573052,1.7578124999999998,107.3345617720729,[282.63989057]
344,344,344,41.41118863809925,-2.109375,105.7343493114674,[3813.93524809]
345,345,345,39.45089470914606,-0.3515625,105.82962781198184,[63933.04770724]
346,346,346,39.065494664452594,-4.21875,106.01779589198428,[980.7527007]
347,347,347,43.00863399423693,-3.960000000000037,104.90080701853486,[11832.04234582]
348,348,348,41.41118863809925,2.109375,104.779123052723,[384.6679429]
349,349,349,39.065494664452594,0.0,105.33964000543034,[9782.03540973]
350,350,350,40.228184728061095,0.3515625,104.903044921301,[933.41720624]
351,351,351,37.54432510382694,-1.4062500000000568,104.63459999948805,[19806.06942002]
352,352,352,39.065494664452594,-0.703125,107.7326814077304,[3863.79079356]
353,353,353,42.60980697763761,-1.7857142857143344,107.23679336409894,[5829.92932252]
354,354,354,43.00863399423693,-2.519999999999982,106.16182999002986,[15829.53342576]
355,355,355,39.065494664452594,-2.109375,105.78356584112434,[39806.188807]
356,356,356,43.00863399423693,-6.1200000000000045,107.7591726629408,[7927.71263911]
357,357,357,39.83843997699909,-0.703125,106.085154520204,[7826.09597679]
358,358,358,36.79533013738011,-4.21875,106.0424389505313,[369.72709917]
359,359,359,39.83843997699909,-4.21875,106.37591883725266,[0.]
360,360,360,41.41118863809925,-4.921875,106.78097788199474,[261.97282638]
361,361,361,39.065494664452594,-1.4062500000000568,106.06985446896422,[39891.8587476]
362,362,362,41.01449966573052,-1.7578125,107.59474774901292,[40.2631312]
363,363,363,40.228184728061095,-1.7578125,107.7598507444868,[318.05604449]
364,364,364,36.79533013738011,-4.21875,104.88212907983672,[0.]
