,Unnamed: 0.1,Unnamed: 0,Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
165,165,165,24.953020787727496,99.140625,104.4,[0.]
166,166,166,37.16889965599944,114.2578125,106.70862014297391,[0.]
167,167,167,40.62018519067267,109.6875,106.95155953197391,[116.73357321]
168,168,168,46.57184741344958,129.95689655172413,105.5367716375243,[19896.09804266]
169,169,169,31.039240010397883,118.125,107.35866569473902,[9895.95993956]
170,170,170,29.313198964168343,115.6640625,106.05985484186004,[163.77139844]
171,171,171,48.5322537274423,119.5945945945946,106.57860479168738,[113.43163628]
172,172,172,33.15288792861988,106.875,105.80792612555126,[0.]
173,173,173,39.45089470914606,78.3984375,105.57346511948997,[876.29489821]
174,174,174,29.65601354117841,94.21875,106.06276994102328,[0.]
175,175,175,41.01449966573052,122.6953125,105.58505338118084,[944.53665674]
176,176,176,28.971532223711293,110.390625,105.3052875712566,[9908.61691499]
177,177,177,35.68533471265204,100.1953125,106.9936983153774,[0.]
178,178,178,22.9933943142978,104.0625,107.44419192167786,[0.]
179,179,179,41.81031489577859,118.4765625,104.93400852372864,[9910.47778138]
180,180,180,36.79533013738011,120.9375,106.17334259968936,[9887.9882814]
181,181,181,43.00863399423693,124.2,106.97459091694456,[165.63075014]
182,182,182,23.31795706533424,109.3359375,105.59105847345089,[0.]
183,183,183,24.296477994805656,107.578125,107.28374812019344,[107.1302473]
184,184,184,38.68218745348943,100.1953125,106.63059977205342,[141.10638936]
185,185,185,29.65601354117841,120.23437499999996,104.48656994240936,[191.30839551]
186,186,186,25.613083216401805,99.84375,107.44680321751964,[906.33449206]
187,187,187,31.738394244764443,106.171875,104.5480607086452,[849.67152655]
188,188,188,32.79716829582364,119.17968749999996,106.14727253393846,[169.64683655]
189,189,189,39.065494664452594,75.9375,104.4,[877.95369847]
190,190,190,43.406858485936986,81.65322580645162,104.72604270215056,[131.16168841]
191,191,191,23.96948231775967,112.1484375,106.0337671203646,[940.89527647]
192,192,192,23.64331425576559,99.84375,104.8589850934278,[849.45770816]
193,193,193,30.0,112.1484375,107.18390841683264,[143.07316756]
194,194,194,36.79533013738011,116.71875,107.14533381379614,[2859.95992616]
195,195,195,36.42357364233115,101.6015625,104.4,[2890.80149538]
196,196,196,27.95318688338113,112.8515625,106.95111451689355,[918.21810645]
197,197,197,23.96948231775967,112.1484375,106.35389417864307,[0.]
198,198,198,24.296477994805656,118.125,105.58864798582113,[19912.41016044]
199,199,199,26.61009781073391,112.1484375,105.48034332212475,[941.10846976]
200,200,200,30.0,121.2890625,107.75462492312889,[929.41401917]
201,201,201,43.80448796297494,86.70731707317073,106.51688096724276,[160.93012874]
202,202,202,41.01449966573052,112.8515625,106.6290630780019,[144.48130972]
203,203,203,23.96948231775967,115.6640625,106.96609776882234,[185.04659347]
204,204,204,30.69158768492234,121.2890625,105.81391464489724,[908.90616754]
205,205,205,48.9227951602473,119.86363636363636,104.93014456841476,[155.72352382]
206,206,206,43.406858485936986,121.57258064516128,104.83980114293657,[0.]
207,207,207,29.313198964168343,91.0546875,106.39395819087063,[946.42352644]
208,208,208,50.091456801832585,127.42990654205607,106.0984538037114,[843.58034975]
209,209,209,41.01449966573052,112.8515625,104.7727633830974,[179.73950501]
210,210,210,32.0899512562803,119.17968749999996,107.5620250072687,[898.03431141]
211,211,211,28.971532223711293,113.90625,105.73017652660346,[126.64599633]
212,212,212,29.65601354117841,106.171875,105.1396422448322,[0.]
213,213,213,39.83843997699909,119.53125,106.5455649568753,[0.]
214,214,214,28.291548862929403,92.109375,107.36167220308388,[2855.16667514]
215,215,215,39.45089470914606,116.36718749999996,105.5300226078688,[126.37172575]
216,216,216,37.16889965599944,118.4765625,107.76941337647284,[930.87168477]
217,217,217,27.27961273597809,103.7109375,106.30460055706216,[848.84987128]
218,218,218,29.65601354117841,102.65625,106.8577702683235,[919.2615846]
219,219,219,24.62431835216408,98.7890625,107.85908736985176,[0.]
220,220,220,29.65601354117841,120.23437499999996,104.9177968437441,[905.11706432]
221,221,221,31.38816646434855,91.7578125,107.20576287459744,[168.29729533]
222,222,222,43.406858485936986,81.65322580645162,104.6717393256918,[207.36310689]
223,223,223,36.05358859962301,101.25,106.67197621248503,[0.]
224,224,224,38.68218745348943,114.9609375,104.9375436910563,[929.2306618]
225,225,225,39.065494664452594,75.9375,106.68053729267363,[922.59432398]
226,226,226,22.346587898361136,110.390625,106.36789325537754,[942.59406617]
227,227,227,35.68533471265204,104.4140625,104.53498534617958,[0.]
228,228,228,23.96948231775967,106.5234375,104.6067015240505,[2912.90882061]
229,229,229,30.0,106.5234375,106.91518360798555,[162.2150549]
230,230,230,26.276811557199977,117.421875,106.92197593188628,[205.06007968]
231,231,231,33.51005606625301,114.2578125,106.28475702015302,[943.30695544]
232,232,232,31.38816646434855,117.7734375,105.43728662162223,[943.35971001]
233,233,233,33.8687046016565,109.6875,104.6380967548186,[19968.3155498]
234,234,234,40.62018519067267,120.23437499999996,107.76072079009876,[907.56417776]
235,235,235,28.291548862929403,120.23437499999996,105.96369884939992,[0.]
236,236,236,38.3009224658677,115.31249999999996,106.0217656064296,[904.72674786]
237,237,237,47.35757623319898,128.28947368421052,105.35980630429584,[2902.99851918]
238,238,238,29.65601354117841,94.21875,104.4,[179.26828049]
239,239,239,40.62018519067267,78.04687499999999,104.46535476563903,[9966.30981256]
240,240,240,22.9933943142978,111.796875,105.47485124230911,[2892.19364106]
241,241,241,22.66960987175038,111.4453125,104.98589965384022,[146.19814222]
242,242,242,23.31795706533424,103.0078125,105.21780748537164,[0.]
243,243,243,36.05358859962301,103.359375,106.6316408568697,[849.10282557]
244,244,244,48.9227951602473,119.86363636363636,107.28143415605136,[0.]
245,245,245,23.31795706533424,112.8515625,105.047972271406,[2865.72489458]
246,246,246,35.31877290301153,118.828125,104.9173892833283,[919.22211888]
247,247,247,22.346587898361136,107.578125,106.00074614865515,[190.7472828]
248,248,248,22.346587898361136,100.546875,105.93475988528176,[0.]
249,249,249,24.62431835216408,100.8984375,104.9800911555883,[0.]
250,250,250,37.921650784291785,116.36718749999996,106.8815889214614,[0.]
251,251,251,36.05358859962301,119.53125,105.18736815407968,[0.]
252,252,252,24.62431835216408,98.7890625,105.10705613899532,[134.29895392]
253,253,253,37.16889965599944,105.1171875,107.75372873042896,[934.96666503]
254,254,254,41.01449966573052,117.7734375,104.4,[854.66301313]
255,255,255,31.738394244764443,111.796875,105.41414870925324,[2905.70626797]
256,256,256,22.9933943142978,103.359375,106.62794376991351,[9918.39383248]
257,257,257,28.630989836924343,88.24218749999999,104.45289722865812,[0.]
258,258,258,31.38816646434855,102.3046875,105.7902378378134,[114.43853836]
259,259,259,43.406858485936986,83.10483870967741,107.2370450864526,[0.]
260,260,260,30.34518296958825,111.796875,104.81643352464154,[0.]
261,261,261,21.06181760164929,110.390625,104.61782485875376,[0.]
262,262,262,41.81031489577859,118.4765625,107.82100091610808,[157.28243039]
263,263,263,33.15288792861988,119.53125,105.02539510489956,[0.]
264,264,264,24.296477994805656,107.578125,105.53612349563052,[915.93559256]
265,265,265,27.6158819838447,111.796875,105.52775022628714,[0.]
266,266,266,28.630989836924343,88.24218749999999,105.28851539605984,[9949.34104334]
267,267,267,28.630989836924343,109.3359375,104.90842664186336,[121.54974426]
268,268,268,36.42357364233115,114.2578125,104.94017664966955,[128.92804593]
269,269,269,37.921650784291785,114.9609375,107.37967222357906,[2893.64768994]
270,270,270,25.94447977237,117.7734375,107.39933629467912,[882.81245233]
271,271,271,25.94447977237,117.7734375,106.41454344128576,[883.21587265]
272,272,272,24.62431835216408,118.4765625,106.23723854117104,[0.]
273,273,273,23.31795706533424,103.0078125,104.65216311306028,[9987.43041052]
274,274,274,33.15288792861988,106.875,106.77102579123952,[889.32266001]
275,275,275,33.51005606625301,114.2578125,106.73158959273164,[905.45413259]
276,276,276,26.276811557199977,119.53125,107.67644677961988,[117.2177418]
277,277,277,29.65601354117841,102.65625,107.312198583122,[174.41811058]
278,278,278,28.630989836924343,105.1171875,104.4,[9934.58578638]
279,279,279,26.276811557199977,118.125,106.73706573572512,[870.96022549]
280,280,280,23.96948231775967,100.1953125,107.58200564757117,[0.]
281,281,281,36.79533013738011,114.609375,105.86608385803724,[172.1974378]
282,282,282,36.05358859962301,111.796875,106.870617072757,[185.67007562]
283,283,283,43.406858485936986,81.65322580645162,107.794876894045,[872.19039887]
284,284,284,31.38816646434855,118.4765625,105.8954683159442,[112.5480311]
285,285,285,46.57184741344958,124.52586206896552,107.31776550067676,[135.22914206]
286,286,286,34.228866327812575,108.6328125,106.77190549437913,[2926.6202716]
287,287,287,32.0899512562803,79.8046875,104.87958068905272,[192.94980827]
288,288,288,37.921650784291785,109.3359375,104.4,[129.19345496]
289,289,289,31.039240010397883,118.125,104.72635420292748,[2916.18053437]
290,290,290,46.96497733995481,130.30434782608694,107.57139589832536,[936.90052883]
291,291,291,46.57184741344958,126.85344827586206,106.14168261251451,[2908.78310163]
292,292,292,25.613083216401805,116.015625,107.32123123086542,[0.]
293,293,293,36.42357364233115,114.2578125,105.79348656225362,[128.32817631]
294,294,294,42.60980697763761,129.64285714285717,107.76287178965136,[9953.58722102]
295,295,295,32.79716829582364,107.2265625,104.72733295707894,[855.0685206]
296,296,296,26.61009781073391,100.1953125,104.94184136142702,[0.]
297,297,297,39.83843997699909,98.4375,106.0135229977776,[912.91288668]
298,298,298,30.34518296958825,116.71875,106.30208213854462,[107.44475507]
299,299,299,43.80448796297494,87.4390243902439,107.59158963218324,[1991.74820131]
300,300,300,45.78396716177502,121.65254237288136,105.38815328161088,[0.]
301,301,301,32.44286613851178,80.15625,106.04271842015096,[132.91741152]
302,302,302,32.44286613851178,118.125,106.55084866620705,[929.05895696]
303,303,303,30.0,119.8828125,105.76699579473237,[0.]
304,304,304,27.95318688338113,112.8515625,105.2923724202265,[19920.9264872]
305,305,305,22.02431283704216,100.8984375,105.5408628206808,[194.88410814]
306,306,306,33.15288792861988,116.71875,104.4,[114.07075955]
307,307,307,37.16889965599944,117.7734375,104.85043046455549,[908.94403449]
308,308,308,26.276811557199977,117.421875,106.35761105326324,[878.10648598]
309,309,309,38.3009224658677,105.46875,105.85391144284522,[0.]
310,310,310,34.95386525718846,113.5546875,106.70001933993964,[4850.9303178]
311,311,311,44.20152985105137,85.94262295081967,107.78809948270032,[134.06491921]
312,312,312,47.35757623319898,128.28947368421052,105.85581638694006,[0.]
313,313,313,22.346587898361136,100.546875,104.83824835716212,[133.35608844]
314,314,314,24.953020787727496,101.25,105.74941246939338,[932.2257645]
315,315,315,28.630989836924343,88.24218749999999,105.89746340021983,[9903.57915452]
316,316,316,35.68533471265204,119.8828125,104.4,[870.8432244]
317,317,317,41.01449966573052,122.6953125,105.1703371707828,[107.39448914]
318,318,318,41.01449966573052,79.8046875,107.24952358109286,[841.44642427]
319,319,319,39.065494664452594,111.796875,106.46787864226384,[880.30340824]
320,320,320,32.0899512562803,119.17968749999996,107.61289575792412,[0.]
321,321,321,28.291548862929403,104.0625,105.51233610468444,[107.90211598]
322,322,322,29.65601354117841,120.23437499999996,104.6377924760813,[0.]
323,323,323,38.3009224658677,115.31249999999996,104.4,[938.603647]
324,324,324,22.66960987175038,112.1484375,106.49214902635016,[186.25800175]
325,325,325,27.6158819838447,108.984375,106.38630500910604,[166.45990225]
326,326,326,31.738394244764443,101.953125,107.34132372223104,[847.82137441]
327,327,327,30.34518296958825,111.09375,106.45661548526355,[885.75595443]
328,328,328,35.31877290301153,106.171875,104.56408754489972,[2859.76964735]
329,329,329,39.065494664452594,87.890625,107.13466184094116,[892.59279831]
330,330,330,36.42357364233115,109.3359375,105.66087991970169,[188.78524085]
331,331,331,26.944358180475724,103.359375,107.85870590533486,[4908.95376146]
332,332,332,48.9227951602473,119.86363636363636,105.33438882310548,[0.]
333,333,333,43.00863399423693,129.24,107.00550762198156,[19928.33498131]
334,334,334,46.1781796469964,121.92307692307692,107.2739369006895,[0.]
335,335,335,46.57184741344958,129.95689655172413,106.9390889438908,[352.03161869]
336,336,336,24.62431835216408,102.3046875,105.99815823371424,[142.35086208]
337,337,337,28.630989836924343,115.6640625,104.54323728003058,[919.00276131]
338,338,338,34.228866327812575,113.5546875,106.1720006004815,[0.]
339,339,339,43.406858485936986,87.45967741935485,107.53080991195654,[154.90297337]
340,340,340,33.8687046016565,109.6875,105.20110900881546,[0.]
341,341,341,34.228866327812575,113.5546875,106.78128132290304,[2878.0206004]
342,342,342,41.01449966573052,122.6953125,106.10687176435742,[121.55101431]
343,343,343,34.95386525718846,102.3046875,105.43655783794438,[0.]
344,344,344,35.68533471265204,111.4453125,106.18024530062252,[157.18085376]
345,345,345,30.34518296958825,112.5,104.772007654652,[0.]
346,346,346,30.0,116.36718749999996,107.76992750998735,[148.47924439]
347,347,347,46.1781796469964,121.92307692307692,104.4,[0.]
348,348,348,36.05358859962301,108.984375,106.01088496785638,[206.85613061]
349,349,349,30.0,101.6015625,104.4,[2863.93876228]
350,350,350,33.51005606625301,114.2578125,104.93951999544612,[2885.10518353]
351,351,351,24.62431835216408,104.4140625,105.84699404024384,[0.]
352,352,352,29.65601354117841,120.23437499999996,105.74834351556116,[920.78393071]
353,353,353,41.01449966573052,112.8515625,105.54577315170135,[0.]
354,354,354,44.59799149300626,114.91735537190084,105.0126092937273,[0.]
355,355,355,30.0,121.2890625,105.7459977522462,[2933.16644499]
356,356,356,46.96497733995481,85.69565217391305,105.15329371170591,[106.84772014]
357,357,357,31.039240010397883,97.03125,107.53567066970628,[859.35700957]
358,358,358,22.9933943142978,111.796875,106.18991036139144,[156.0518578]
359,359,359,31.38816646434855,116.36718749999996,105.9580946260075,[87.20931673]
360,360,360,35.68533471265204,100.1953125,107.31904709673849,[171.70973078]
361,361,361,30.0,121.2890625,106.34852081104955,[180.48551422]
362,362,362,34.59057497617661,117.421875,104.9844577576832,[9913.31955356]
363,363,363,32.0899512562803,116.36718749999996,105.04178859258836,[918.23783841]
364,364,364,22.9933943142978,112.5,105.70423394307774,[184.95974982]
365,365,365,36.05358859962301,120.23437499999996,105.40255117742704,[0.]
366,366,366,22.346587898361136,100.546875,106.22328170260968,[137.01670524]
367,367,367,23.64331425576559,104.0625,107.82368884031384,[172.70025344]
368,368,368,40.62018519067267,120.23437499999996,104.99814111157684,[941.10534383]
369,369,369,44.59799149300626,85.9090909090909,106.8584131180416,[0.]
370,370,370,43.406858485936986,121.57258064516128,107.54078214712548,[0.]
371,371,371,47.74965082913658,88.00884955752213,105.53282767893072,[856.15499073]
372,372,372,43.406858485936986,81.65322580645162,104.57326687096528,[114.36888746]
373,373,373,28.971532223711293,88.59375,106.4836901488377,[0.]
374,374,374,44.59799149300626,114.91735537190084,104.97289397013868,[208.45992996]
375,375,375,37.16889965599944,112.8515625,104.71285920859992,[123.92533815]
376,376,376,24.953020787727496,116.71875,105.81555065048184,[0.]
377,377,377,47.35757623319898,123.55263157894736,105.576399602597,[0.]
378,378,378,25.613083216401805,99.84375,104.4,[885.10607962]
379,379,379,38.3009224658677,116.71875,104.4,[2871.95575908]
380,380,380,42.60980697763761,88.92857142857143,105.92368193051692,[165.49516712]
381,381,381,28.630989836924343,88.24218749999999,105.64874315124142,[857.2249028]
382,382,382,30.0,101.6015625,105.82660669876309,[0.]
383,383,383,24.296477994805656,107.578125,107.82882662653014,[0.]
384,384,384,27.6158819838447,106.875,106.17206954967128,[151.4289265]
385,385,385,25.94447977237,107.2265625,106.02065210675993,[144.91785323]
386,386,386,38.3009224658677,116.71875,107.58359199949696,[110.62513044]
387,387,387,40.62018519067267,80.15625,107.32218227928892,[874.4175128]
388,388,388,27.27961273597809,107.2265625,104.7708635533359,[2910.09180234]
389,389,389,25.94447977237,112.8515625,106.16608749397083,[922.5153625]
390,390,390,21.06181760164929,110.390625,106.99419822617246,[151.73225805]
391,391,391,35.31877290301153,100.546875,105.72391714619448,[0.]
392,392,392,36.05358859962301,104.0625,106.08104496263148,[925.77266297]
393,393,393,26.61009781073391,107.9296875,104.63214515099948,[168.09751904]
394,394,394,36.79533013738011,120.9375,106.21278438645274,[2865.42262764]
395,395,395,23.31795706533424,112.8515625,107.18696721207924,[19911.21157419]
