,Unnamed: 0.1,Unnamed: 0,Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
182,182,182,43.00863399423693,-1.8000000000000114,104.76083566934795,[96.18020114]
183,183,183,43.406858485936986,6.89516129032258,107.22191348193502,[930.29536757]
184,184,184,47.74965082913658,5.973451327433628,105.86767016216052,[4891.34476193]
185,185,185,44.59799149300626,2.603305785123967,106.04602560524832,[65.57582797]
186,186,186,43.80448796297494,6.951219512195122,106.149884808754,[168.51748052]
187,187,187,45.38920300540005,6.42857142857143,105.37670165679988,[71.85825097]
188,188,188,45.38920300540005,4.159663865546218,106.2890840448266,[113.15679685]
189,189,189,47.74965082913658,1.1946902654867255,104.4,[468.32152688]
190,190,190,48.9227951602473,2.0454545454545454,105.52647781930548,[381.82542319]
191,191,191,43.00863399423693,1.8,106.31428179632805,[1941.17476884]
192,192,192,43.00863399423693,1.8,106.88987565582524,[54.2499504]
193,193,193,44.99388015045712,-1.125,107.27938487292847,[128.27287974]
194,194,194,47.35757623319898,-1.9736842105263008,107.85647806527464,[40.91725684]
195,195,195,46.96497733995481,0.391304347826087,106.2091502568402,[432.22637498]
196,196,196,44.20152985105137,3.319672131147541,107.31679492644048,[96.62831796]
197,197,197,43.00863399423693,1.8,106.49253700151928,[884.53499907]
198,198,198,43.00863399423693,0.36,104.4,[19963.77080908]
199,199,199,43.80448796297494,1.829268292682927,104.90896507615308,[3847.66314927]
200,200,200,44.59799149300626,0.371900826446281,107.26010413992216,[17.8463022]
201,201,201,48.9227951602473,0.409090909090909,106.69343937610296,[904.05670936]
202,202,202,48.5322537274423,6.891891891891892,106.74368802252212,[907.76794174]
203,203,203,43.00863399423693,1.8,107.28541957151468,[9915.74774986]
204,204,204,44.99388015045712,5.624999999999999,107.81284372106636,[1962.4016603]
205,205,205,50.48004426244293,2.971698113207548,104.99567690218733,[139.7616038]
206,206,206,48.9227951602473,3.681818181818182,107.38059366335996,[1431.44156178]
207,207,207,44.59799149300626,3.3471074380165287,106.06188212790968,[182.01332306]
208,208,208,50.48004426244293,2.1226415094339623,104.54350920257988,[112.38187755]
209,209,209,48.5322537274423,6.891891891891892,106.18510700786824,[1412.37009295]
210,210,210,45.38920300540005,6.42857142857143,105.98828588001103,[88.35813163]
211,211,211,44.59799149300626,6.322314049586777,104.4,[392.5475157]
212,212,212,44.59799149300626,1.859504132231405,105.36836040419252,[35.32347607]
213,213,213,48.14120779436029,-4.419642857142833,107.50485390782018,[905.15845221]
214,214,214,44.20152985105137,1.1065573770491803,104.95968772385108,[457.71122064]
215,215,215,48.14120779436029,-0.4017857142857224,105.21117165188302,[913.25001015]
216,216,216,47.35757623319898,6.7105263157894735,106.31491917960906,[0.]
217,217,217,44.20152985105137,4.795081967213115,105.23777424652783,[7922.63911523]
218,218,218,44.59799149300626,1.115702479338843,104.90439493909386,[846.43301141]
219,219,219,43.406858485936986,3.2661290322580645,106.4284180838606,[165.40657449]
220,220,220,44.59799149300626,2.603305785123967,106.21264694150727,[122.39058489]
221,221,221,45.38920300540005,-0.3781512605041826,107.53640110940354,[7936.64845554]
222,222,222,48.9227951602473,2.0454545454545454,105.20865002108988,[186.89055835]
223,223,223,46.96497733995481,5.869565217391305,104.8441572310178,[0.]
224,224,224,47.74965082913658,6.769911504424779,106.76656687880528,[869.62049543]
225,225,225,47.74965082913658,1.991150442477876,106.67679678100755,[917.79667172]
226,226,226,42.2103698396502,8.858267716535433,105.22187243916773,[1503.48897512]
227,227,227,46.57184741344958,4.267241379310344,104.77613589437732,[0.]
228,228,228,43.00863399423693,1.08,105.4583199530157,[0.]
229,229,229,44.99388015045712,7.125,106.1169673889741,[928.47789406]
230,230,230,43.80448796297494,4.024390243902438,106.29605762569788,[847.80221583]
231,231,231,45.78396716177502,-0.3813559322034052,104.62727161739176,[929.15689424]
232,232,232,44.99388015045712,1.125,106.80038418400592,[4921.12948253]
233,233,233,45.78396716177502,6.483050847457627,107.37313123666554,[66.42649606]
234,234,234,48.14120779436029,2.8125,107.35805716701564,[114.60601391]
235,235,235,44.20152985105137,2.581967213114754,105.42641329962905,[126.71509708]
236,236,236,47.74965082913658,-3.58407079646014,106.72906490955752,[208.57623638]
237,237,237,50.091456801832585,4.6261682242990645,106.11426575627172,[8.60031279]
238,238,238,44.59799149300626,1.115702479338843,104.52599918676364,[173.74921375]
239,239,239,48.5322537274423,-0.4054054054053608,105.99307493144464,[41.81280925]
240,240,240,42.60980697763761,1.0714285714285714,105.44245570919728,[911.20197445]
241,241,241,42.60980697763761,2.5,104.61851083654676,[21.59273705]
242,242,242,43.00863399423693,6.12,107.91949275712584,[415.28279466]
243,243,243,46.96497733995481,6.652173913043479,104.98784409141253,[409.66309429]
244,244,244,50.091456801832585,2.94392523364486,105.95535093937607,[414.42598556]
245,245,245,43.00863399423693,-1.079999999999984,106.52315912825172,[115.07694061]
246,246,246,46.1781796469964,5.769230769230768,106.13239856294082,[175.68196415]
247,247,247,42.60980697763761,-0.3571428571428896,107.74940082663684,[179.40420512]
248,248,248,42.60980697763761,-0.3571428571428896,104.4,[167.36134004]
249,249,249,43.406858485936986,3.991935483870967,106.1025185046922,[49938.391848]
250,250,250,47.74965082913658,-1.19469026548677,106.00179437642002,[39873.29436784]
251,251,251,46.57184741344958,0.3879310344827586,107.24479405852168,[79.70544115]
252,252,252,43.406858485936986,3.2661290322580645,107.51398408017988,[144.33849125]
253,253,253,47.35757623319898,5.131578947368422,104.91877246531271,[99896.12058873]
254,254,254,48.5322537274423,-3.6486486486486456,107.23762350316667,[1418.58063957]
255,255,255,45.38920300540005,6.42857142857143,107.80823988329551,[387.88571895]
256,256,256,42.60980697763761,0.3571428571428571,104.9432082084482,[125916.70149843]
257,257,257,44.59799149300626,6.322314049586777,104.97599394761538,[909.77764526]
258,258,258,45.38920300540005,-0.3781512605041826,105.62909055674544,[64.82080862]
259,259,259,48.9227951602473,2.863636363636364,106.77982955713374,[847.6767291]
260,260,260,44.99388015045712,6.375,106.09577912320864,[3895.45691266]
261,261,261,41.81031489577859,8.789062499999998,107.69772759562323,[936.2453684]
262,262,262,48.5322537274423,2.0270270270270268,105.78091143491557,[882.57206791]
263,263,263,45.38920300540005,3.403361344537815,104.88523182272422,[114.02092126]
264,264,264,43.406858485936986,6.89516129032258,106.39972592182964,[921.13585192]
265,265,265,44.20152985105137,4.795081967213115,105.79448971569752,[85.98078807]
266,266,266,44.59799149300626,6.322314049586777,104.98107840935926,[0.]
267,267,267,44.59799149300626,-1.115702479338836,104.43553270541996,[148.04162274]
268,268,268,46.96497733995481,4.304347826086956,105.35614915392613,[881.11249796]
269,269,269,47.74965082913658,-1.19469026548677,104.90693866044718,[931.4865678]
270,270,270,43.80448796297494,6.219512195121951,107.00531522369214,[3917.79152895]
271,271,271,43.80448796297494,6.219512195121951,105.93603555200148,[906.29305201]
272,272,272,43.406858485936986,6.169354838709678,105.4574375290504,[1916.5553817]
273,273,273,43.00863399423693,5.4,107.37944605237983,[916.60337282]
274,274,274,45.38920300540005,1.8907563025210088,107.8283591569296,[3848.32605563]
275,275,275,45.78396716177502,-1.144067796610159,106.48271390398192,[924.99807582]
276,276,276,43.80448796297494,4.024390243902438,104.94466493574332,[440.74458896]
277,277,277,44.59799149300626,1.859504132231405,104.50079797451998,[9898.81725222]
278,278,278,44.59799149300626,-1.115702479338836,107.73261472285822,[915.26539003]
279,279,279,43.80448796297494,4.024390243902438,106.56336676599572,[7965.52170644]
280,280,280,43.00863399423693,1.08,105.52841833816446,[92.47147413]
281,281,281,47.35757623319898,-2.763157894736878,105.30269113278592,[443.30562896]
282,282,282,46.96497733995481,-1.956521739130494,106.07502279429109,[2.55653623]
283,283,283,48.9227951602473,2.0454545454545454,104.4,[33.68596022]
284,284,284,44.99388015045712,1.125,106.97871539388343,[399.25862807]
285,285,285,49.702390326630685,2.9166666666666665,104.4,[59.07211659]
286,286,286,45.78396716177502,4.194915254237288,104.84356092240732,[203.72002352]
287,287,287,45.38920300540005,5.672268907563025,104.54888220723392,[3922.95128984]
288,288,288,47.74965082913658,-2.787610619469035,104.46993674105956,[4946.87425885]
289,289,289,44.99388015045712,3.375,105.4208447035678,[897.30865533]
290,290,290,49.702390326630685,1.25,105.01207249558358,[937.25410282]
291,291,291,49.702390326630685,2.9166666666666665,107.21346124852666,[9899.74832842]
292,292,292,43.80448796297494,6.951219512195122,104.76951460344226,[65.07643911]
293,293,293,46.96497733995481,4.304347826086956,106.6551712444682,[29.19396218]
294,294,294,48.5322537274423,0.4054054054054054,104.7034099304641,[873.4690454]
295,295,295,45.38920300540005,4.159663865546218,104.8096365481434,[871.65373924]
296,296,296,43.80448796297494,0.3658536585365853,104.54562532860952,[197.68649687]
297,297,297,48.14120779436029,7.633928571428571,106.92310323128828,[9927.25019757]
298,298,298,44.99388015045712,6.375,105.5540741038013,[0.]
299,299,299,48.9227951602473,1.2272727272727273,104.59561434529522,[394.4725318]
300,300,300,49.31283855921746,0.4128440366972477,106.88515748539815,[916.22162209]
301,301,301,45.38920300540005,4.915966386554622,107.23487235595805,[1891.23377004]
302,302,302,45.38920300540005,5.672268907563025,105.12555439635298,[870.64016416]
303,303,303,44.99388015045712,-0.375,107.54735137050508,[51.41573089]
304,304,304,44.20152985105137,3.319672131147541,104.78576481200685,[16.23483406]
305,305,305,42.2103698396502,8.858267716535433,107.78716155249776,[214.85393521]
306,306,306,45.38920300540005,2.647058823529412,107.25617052005232,[936.77156012]
307,307,307,47.35757623319898,6.7105263157894735,107.77771430600605,[179.46080152]
308,308,308,43.80448796297494,4.024390243902438,107.31152870202024,[9859.38008864]
309,309,309,47.74965082913658,6.769911504424779,104.48311596107828,[167.35171845]
310,310,310,46.1781796469964,-1.153846153846132,104.4,[385.46249528]
311,311,311,49.31283855921746,-0.4128440366972654,104.9342111008132,[1892.80557938]
312,312,312,50.091456801832585,4.6261682242990645,105.84664553290058,[865.79838963]
313,313,313,42.60980697763761,-0.3571428571428896,105.15950677177396,[894.72408459]
314,314,314,43.406858485936986,1.8145161290322585,107.27122919455576,[928.50970238]
315,315,315,44.59799149300626,6.322314049586777,106.0533032172621,[1953.61656523]
316,316,316,46.1781796469964,0.3846153846153846,105.482526327722,[2956.77634055]
317,317,317,48.5322537274423,-2.027027027027032,106.8629021305302,[1905.51679003]
318,318,318,48.5322537274423,6.081081081081081,107.21452775036958,[448.59086637]
319,319,319,47.74965082913658,3.584070796460177,107.59514613956496,[187.37924208]
320,320,320,45.38920300540005,6.42857142857143,107.57450529511104,[898.20647464]
321,321,321,44.20152985105137,1.844262295081968,105.19959196609878,[896.97181011]
322,322,322,44.59799149300626,2.603305785123967,107.38349956317096,[889.87043553]
323,323,323,47.74965082913658,-3.58407079646014,105.38437573348556,[4961.68834087]
324,324,324,42.60980697763761,2.5,106.6670242633092,[12.45771408]
325,325,325,44.20152985105137,4.057377049180328,106.42598623115362,[182.43543551]
326,326,326,45.38920300540005,6.42857142857143,107.62001257363336,[854.09252301]
327,327,327,44.99388015045712,5.624999999999999,106.91042010498508,[9917.54238697]
328,328,328,46.1781796469964,2.6923076923076925,107.5328086916423,[0.]
329,329,329,47.74965082913658,2.7876106194690267,105.09484448008332,[25.53403605]
330,330,330,46.96497733995481,2.739130434782609,105.20120433258288,[907.08887515]
331,331,331,44.20152985105137,6.270491803278689,104.4,[31.56507708]
332,332,332,50.091456801832585,2.102803738317757,107.1548880543893,[428.01557915]
333,333,333,48.9227951602473,-2.045454545454561,106.0543852401946,[4916.97779675]
334,334,334,49.702390326630685,4.583333333333333,105.45437850306811,[108.995344]
335,335,335,49.702390326630685,4.583333333333333,105.37154299415737,[125.72492812]
336,336,336,43.406858485936986,4.717741935483871,105.36772346169236,[158403.6441549]
337,337,337,44.59799149300626,-0.3719008264462786,105.2019950683941,[891.31787843]
338,338,338,45.78396716177502,4.957627118644068,104.4,[26.94486312]
339,339,339,48.9227951602473,2.863636363636364,104.58258567858252,[404.93576077]
340,340,340,45.78396716177502,6.483050847457627,105.761103163849,[58.11617853]
341,341,341,45.78396716177502,4.957627118644068,105.72567566474252,[914.18032748]
342,342,342,48.5322537274423,-2.027027027027032,106.182577074924,[3104.67514152]
343,343,343,46.1781796469964,6.538461538461539,104.78483579366706,[400.71459364]
344,344,344,46.57184741344958,5.818965517241379,104.78305455250654,[922.85333052]
345,345,345,44.99388015045712,6.375,105.75271941943396,[76.26841334]
346,346,346,44.99388015045712,-0.375,105.54155286524382,[50.77983069]
347,347,347,49.702390326630685,4.583333333333333,107.60729370513228,[918.04207679]
348,348,348,46.96497733995481,-1.956521739130494,106.3308269128492,[119.10691978]
349,349,349,44.99388015045712,6.375,105.7254691730798,[930.6662488]
350,350,350,45.78396716177502,-0.3813559322034052,106.34953827263908,[12887.97732652]
351,351,351,43.406858485936986,4.717741935483871,104.85032355998332,[933.56711947]
352,352,352,44.59799149300626,2.603305785123967,105.30005543333664,[866.91984291]
353,353,353,48.5322537274423,6.891891891891892,105.12460500760484,[934.87093469]
354,354,354,49.31283855921746,5.366972477064221,106.85175689283632,[5.58379899]
355,355,355,44.59799149300626,0.371900826446281,104.89616177280725,[443.3214368]
356,356,356,49.702390326630685,0.4166666666666667,104.4,[1924.09028057]
357,357,357,44.99388015045712,2.625,105.9781817028054,[47.4488302]
358,358,358,42.60980697763761,1.0714285714285714,105.84727025676762,[3913.61517824]
359,359,359,44.99388015045712,1.125,105.51726071464384,[60.54037154]
360,360,360,46.57184741344958,1.9396551724137927,105.56898934590588,[462.71558878]
361,361,361,44.59799149300626,1.115702479338843,104.75851360864864,[400.82911114]
362,362,362,45.78396716177502,2.669491525423729,106.62114640242784,[149920.27865045]
363,363,363,45.38920300540005,6.42857142857143,106.59340948483192,[0.]
364,364,364,42.60980697763761,1.0714285714285714,106.6848865036618,[903.51239231]
365,365,365,46.57184741344958,1.9396551724137927,104.58458056976984,[933.67839699]
366,366,366,42.60980697763761,-0.3571428571428896,107.16196367727228,[3928.63929812]
